DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2001-01-01,2001,1,1,VALOR12_TBOND3012,2001-01-01T00:00:00-02:00,5.54
2001-02-01,2001,1,2,VALOR12_TBOND3012,2001-02-01T00:00:00-02:00,5.45
2001-03-01,2001,1,3,VALOR12_TBOND3012,2001-03-01T00:00:00-03:00,5.34
2001-04-01,2001,1,4,VALOR12_TBOND3012,2001-04-01T00:00:00-03:00,5.65
2001-05-01,2001,1,5,VALOR12_TBOND3012,2001-05-01T00:00:00-03:00,5.78
2001-06-01,2001,1,6,VALOR12_TBOND3012,2001-06-01T00:00:00-03:00,5.67
2001-07-01,2001,1,7,VALOR12_TBOND3012,2001-07-01T00:00:00-03:00,5.61
2001-08-01,2001,1,8,VALOR12_TBOND3012,2001-08-01T00:00:00-03:00,5.48
2001-09-01,2001,1,9,VALOR12_TBOND3012,2001-09-01T00:00:00-03:00,5.48
2001-10-01,2001,1,10,VALOR12_TBOND3012,2001-10-01T00:00:00-03:00,5.32
2001-11-01,2001,1,11,VALOR12_TBOND3012,2001-11-01T00:00:00-03:00,5.12
2001-12-01,2001,1,12,VALOR12_TBOND3012,2001-12-01T00:00:00-02:00,5.48
2002-01-01,2002,1,1,VALOR12_TBOND3012,2002-01-01T00:00:00-02:00,5.45
2002-02-01,2002,1,2,VALOR12_TBOND3012,2002-02-01T00:00:00-02:00,5.4
2002-03-01,2002,1,3,VALOR12_TBOND3012,2002-03-01T00:00:00-03:00,
2002-04-01,2002,1,4,VALOR12_TBOND3012,2002-04-01T00:00:00-03:00,
2002-05-01,2002,1,5,VALOR12_TBOND3012,2002-05-01T00:00:00-03:00,
2002-06-01,2002,1,6,VALOR12_TBOND3012,2002-06-01T00:00:00-03:00,
2002-07-01,2002,1,7,VALOR12_TBOND3012,2002-07-01T00:00:00-03:00,
2002-08-01,2002,1,8,VALOR12_TBOND3012,2002-08-01T00:00:00-03:00,
2002-09-01,2002,1,9,VALOR12_TBOND3012,2002-09-01T00:00:00-03:00,
2002-10-01,2002,1,10,VALOR12_TBOND3012,2002-10-01T00:00:00-03:00,
2002-11-01,2002,1,11,VALOR12_TBOND3012,2002-11-01T00:00:00-03:00,
2002-12-01,2002,1,12,VALOR12_TBOND3012,2002-12-01T00:00:00-02:00,
2003-01-01,2003,1,1,VALOR12_TBOND3012,2003-01-01T00:00:00-02:00,
2003-02-01,2003,1,2,VALOR12_TBOND3012,2003-02-01T00:00:00-02:00,
2003-03-01,2003,1,3,VALOR12_TBOND3012,2003-03-01T00:00:00-03:00,
2003-04-01,2003,1,4,VALOR12_TBOND3012,2003-04-01T00:00:00-03:00,
2003-05-01,2003,1,5,VALOR12_TBOND3012,2003-05-01T00:00:00-03:00,
2003-06-01,2003,1,6,VALOR12_TBOND3012,2003-06-01T00:00:00-03:00,
2003-07-01,2003,1,7,VALOR12_TBOND3012,2003-07-01T00:00:00-03:00,
2003-08-01,2003,1,8,VALOR12_TBOND3012,2003-08-01T00:00:00-03:00,
2003-09-01,2003,1,9,VALOR12_TBOND3012,2003-09-01T00:00:00-03:00,
2003-10-01,2003,1,10,VALOR12_TBOND3012,2003-10-01T00:00:00-03:00,
2003-11-01,2003,1,11,VALOR12_TBOND3012,2003-11-01T00:00:00-03:00,
2003-12-01,2003,1,12,VALOR12_TBOND3012,2003-12-01T00:00:00-02:00,
2004-01-01,2004,1,1,VALOR12_TBOND3012,2004-01-01T00:00:00-02:00,
2004-02-01,2004,1,2,VALOR12_TBOND3012,2004-02-01T00:00:00-02:00,
2004-03-01,2004,1,3,VALOR12_TBOND3012,2004-03-01T00:00:00-03:00,
2004-04-01,2004,1,4,VALOR12_TBOND3012,2004-04-01T00:00:00-03:00,
2004-05-01,2004,1,5,VALOR12_TBOND3012,2004-05-01T00:00:00-03:00,
2004-06-01,2004,1,6,VALOR12_TBOND3012,2004-06-01T00:00:00-03:00,
2004-07-01,2004,1,7,VALOR12_TBOND3012,2004-07-01T00:00:00-03:00,
2004-08-01,2004,1,8,VALOR12_TBOND3012,2004-08-01T00:00:00-03:00,
2004-09-01,2004,1,9,VALOR12_TBOND3012,2004-09-01T00:00:00-03:00,
2004-10-01,2004,1,10,VALOR12_TBOND3012,2004-10-01T00:00:00-03:00,
2004-11-01,2004,1,11,VALOR12_TBOND3012,2004-11-01T00:00:00-03:00,
2004-12-01,2004,1,12,VALOR12_TBOND3012,2004-12-01T00:00:00-02:00,
2005-01-01,2005,1,1,VALOR12_TBOND3012,2005-01-01T00:00:00-02:00,
2005-02-01,2005,1,2,VALOR12_TBOND3012,2005-02-01T00:00:00-02:00,
2005-03-01,2005,1,3,VALOR12_TBOND3012,2005-03-01T00:00:00-03:00,
2005-04-01,2005,1,4,VALOR12_TBOND3012,2005-04-01T00:00:00-03:00,
2005-05-01,2005,1,5,VALOR12_TBOND3012,2005-05-01T00:00:00-03:00,
2005-06-01,2005,1,6,VALOR12_TBOND3012,2005-06-01T00:00:00-03:00,
2005-07-01,2005,1,7,VALOR12_TBOND3012,2005-07-01T00:00:00-03:00,
2005-08-01,2005,1,8,VALOR12_TBOND3012,2005-08-01T00:00:00-03:00,
2005-09-01,2005,1,9,VALOR12_TBOND3012,2005-09-01T00:00:00-03:00,
2005-10-01,2005,1,10,VALOR12_TBOND3012,2005-10-01T00:00:00-03:00,
2005-11-01,2005,1,11,VALOR12_TBOND3012,2005-11-01T00:00:00-02:00,
2005-12-01,2005,1,12,VALOR12_TBOND3012,2005-12-01T00:00:00-02:00,
2006-01-01,2006,1,1,VALOR12_TBOND3012,2006-01-01T00:00:00-02:00,
2006-02-01,2006,1,2,VALOR12_TBOND3012,2006-02-01T00:00:00-02:00,4.54
2006-03-01,2006,1,3,VALOR12_TBOND3012,2006-03-01T00:00:00-03:00,4.73
2006-04-01,2006,1,4,VALOR12_TBOND3012,2006-04-01T00:00:00-03:00,5.06
2006-05-01,2006,1,5,VALOR12_TBOND3012,2006-05-01T00:00:00-03:00,5.2
2006-06-01,2006,1,6,VALOR12_TBOND3012,2006-06-01T00:00:00-03:00,5.15
2006-07-01,2006,1,7,VALOR12_TBOND3012,2006-07-01T00:00:00-03:00,5.13
2006-08-01,2006,1,8,VALOR12_TBOND3012,2006-08-01T00:00:00-03:00,5.0
2006-09-01,2006,1,9,VALOR12_TBOND3012,2006-09-01T00:00:00-03:00,4.85
2006-10-01,2006,1,10,VALOR12_TBOND3012,2006-10-01T00:00:00-03:00,4.85
2006-11-01,2006,1,11,VALOR12_TBOND3012,2006-11-01T00:00:00-03:00,4.69
2006-12-01,2006,1,12,VALOR12_TBOND3012,2006-12-01T00:00:00-02:00,4.68
2007-01-01,2007,1,1,VALOR12_TBOND3012,2007-01-01T00:00:00-02:00,4.85
2007-02-01,2007,1,2,VALOR12_TBOND3012,2007-02-01T00:00:00-02:00,4.82
2007-03-01,2007,1,3,VALOR12_TBOND3012,2007-03-01T00:00:00-03:00,4.72
2007-04-01,2007,1,4,VALOR12_TBOND3012,2007-04-01T00:00:00-03:00,4.87
2007-05-01,2007,1,5,VALOR12_TBOND3012,2007-05-01T00:00:00-03:00,4.9
2007-06-01,2007,1,6,VALOR12_TBOND3012,2007-06-01T00:00:00-03:00,5.2
2007-07-01,2007,1,7,VALOR12_TBOND3012,2007-07-01T00:00:00-03:00,5.11
2007-08-01,2007,1,8,VALOR12_TBOND3012,2007-08-01T00:00:00-03:00,4.93
2007-09-01,2007,1,9,VALOR12_TBOND3012,2007-09-01T00:00:00-03:00,4.79
2007-10-01,2007,1,10,VALOR12_TBOND3012,2007-10-01T00:00:00-03:00,4.77
2007-11-01,2007,1,11,VALOR12_TBOND3012,2007-11-01T00:00:00-02:00,4.52
2007-12-01,2007,1,12,VALOR12_TBOND3012,2007-12-01T00:00:00-02:00,4.53
2008-01-01,2008,1,1,VALOR12_TBOND3012,2008-01-01T00:00:00-02:00,4.33
2008-02-01,2008,1,2,VALOR12_TBOND3012,2008-02-01T00:00:00-02:00,4.52
2008-03-01,2008,1,3,VALOR12_TBOND3012,2008-03-01T00:00:00-03:00,4.39
2008-04-01,2008,1,4,VALOR12_TBOND3012,2008-04-01T00:00:00-03:00,4.44
2008-05-01,2008,1,5,VALOR12_TBOND3012,2008-05-01T00:00:00-03:00,4.6
2008-06-01,2008,1,6,VALOR12_TBOND3012,2008-06-01T00:00:00-03:00,4.69
2008-07-01,2008,1,7,VALOR12_TBOND3012,2008-07-01T00:00:00-03:00,4.57
2008-08-01,2008,1,8,VALOR12_TBOND3012,2008-08-01T00:00:00-03:00,4.5
2008-09-01,2008,1,9,VALOR12_TBOND3012,2008-09-01T00:00:00-03:00,4.27
2008-10-01,2008,1,10,VALOR12_TBOND3012,2008-10-01T00:00:00-03:00,4.17
2008-11-01,2008,1,11,VALOR12_TBOND3012,2008-11-01T00:00:00-02:00,4.0
2008-12-01,2008,1,12,VALOR12_TBOND3012,2008-12-01T00:00:00-02:00,2.87
2009-01-01,2009,1,1,VALOR12_TBOND3012,2009-01-01T00:00:00-02:00,3.13
2009-02-01,2009,1,2,VALOR12_TBOND3012,2009-02-01T00:00:00-02:00,3.59
2009-03-01,2009,1,3,VALOR12_TBOND3012,2009-03-01T00:00:00-03:00,3.64
2009-04-01,2009,1,4,VALOR12_TBOND3012,2009-04-01T00:00:00-03:00,3.76
2009-05-01,2009,1,5,VALOR12_TBOND3012,2009-05-01T00:00:00-03:00,4.23
2009-06-01,2009,1,6,VALOR12_TBOND3012,2009-06-01T00:00:00-03:00,4.52
2009-07-01,2009,1,7,VALOR12_TBOND3012,2009-07-01T00:00:00-03:00,4.41
2009-08-01,2009,1,8,VALOR12_TBOND3012,2009-08-01T00:00:00-03:00,4.37
2009-09-01,2009,1,9,VALOR12_TBOND3012,2009-09-01T00:00:00-03:00,4.19
2009-10-01,2009,1,10,VALOR12_TBOND3012,2009-10-01T00:00:00-03:00,4.19
2009-11-01,2009,1,11,VALOR12_TBOND3012,2009-11-01T00:00:00-02:00,4.31
2009-12-01,2009,1,12,VALOR12_TBOND3012,2009-12-01T00:00:00-02:00,4.49
2010-01-01,2010,1,1,VALOR12_TBOND3012,2010-01-01T00:00:00-02:00,4.6
2010-02-01,2010,1,2,VALOR12_TBOND3012,2010-02-01T00:00:00-02:00,4.62
2010-03-01,2010,1,3,VALOR12_TBOND3012,2010-03-01T00:00:00-03:00,4.64
2010-04-01,2010,1,4,VALOR12_TBOND3012,2010-04-01T00:00:00-03:00,4.69
2010-05-01,2010,1,5,VALOR12_TBOND3012,2010-05-01T00:00:00-03:00,4.29
2010-06-01,2010,1,6,VALOR12_TBOND3012,2010-06-01T00:00:00-03:00,4.13
2010-07-01,2010,1,7,VALOR12_TBOND3012,2010-07-01T00:00:00-03:00,3.99
2010-08-01,2010,1,8,VALOR12_TBOND3012,2010-08-01T00:00:00-03:00,3.8
2010-09-01,2010,1,9,VALOR12_TBOND3012,2010-09-01T00:00:00-03:00,3.77
2010-10-01,2010,1,10,VALOR12_TBOND3012,2010-10-01T00:00:00-03:00,3.87
2010-11-01,2010,1,11,VALOR12_TBOND3012,2010-11-01T00:00:00-02:00,4.19
2010-12-01,2010,1,12,VALOR12_TBOND3012,2010-12-01T00:00:00-02:00,4.42
2011-01-01,2011,1,1,VALOR12_TBOND3012,2011-01-01T00:00:00-02:00,4.52
2011-02-01,2011,1,2,VALOR12_TBOND3012,2011-02-01T00:00:00-02:00,4.65
2011-03-01,2011,1,3,VALOR12_TBOND3012,2011-03-01T00:00:00-03:00,4.51
2011-04-01,2011,1,4,VALOR12_TBOND3012,2011-04-01T00:00:00-03:00,4.5
2011-05-01,2011,1,5,VALOR12_TBOND3012,2011-05-01T00:00:00-03:00,4.29
2011-06-01,2011,1,6,VALOR12_TBOND3012,2011-06-01T00:00:00-03:00,4.23
2011-07-01,2011,1,7,VALOR12_TBOND3012,2011-07-01T00:00:00-03:00,4.27
2011-08-01,2011,1,8,VALOR12_TBOND3012,2011-08-01T00:00:00-03:00,3.65
2011-09-01,2011,1,9,VALOR12_TBOND3012,2011-09-01T00:00:00-03:00,3.18
2011-10-01,2011,1,10,VALOR12_TBOND3012,2011-10-01T00:00:00-03:00,3.13
2011-11-01,2011,1,11,VALOR12_TBOND3012,2011-11-01T00:00:00-02:00,3.02
2011-12-01,2011,1,12,VALOR12_TBOND3012,2011-12-01T00:00:00-02:00,2.98
2012-01-01,2012,1,1,VALOR12_TBOND3012,2012-01-01T00:00:00-02:00,3.03
2012-02-01,2012,1,2,VALOR12_TBOND3012,2012-02-01T00:00:00-02:00,3.11
2012-03-01,2012,1,3,VALOR12_TBOND3012,2012-03-01T00:00:00-03:00,3.28
2012-04-01,2012,1,4,VALOR12_TBOND3012,2012-04-01T00:00:00-03:00,3.18
2012-05-01,2012,1,5,VALOR12_TBOND3012,2012-05-01T00:00:00-03:00,2.93
2012-06-01,2012,1,6,VALOR12_TBOND3012,2012-06-01T00:00:00-03:00,2.7
2012-07-01,2012,1,7,VALOR12_TBOND3012,2012-07-01T00:00:00-03:00,2.59
2012-08-01,2012,1,8,VALOR12_TBOND3012,2012-08-01T00:00:00-03:00,2.77
2012-09-01,2012,1,9,VALOR12_TBOND3012,2012-09-01T00:00:00-03:00,2.88
2012-10-01,2012,1,10,VALOR12_TBOND3012,2012-10-01T00:00:00-03:00,2.9
2012-11-01,2012,1,11,VALOR12_TBOND3012,2012-11-01T00:00:00-02:00,2.8
2012-12-01,2012,1,12,VALOR12_TBOND3012,2012-12-01T00:00:00-02:00,2.88
2013-01-01,2013,1,1,VALOR12_TBOND3012,2013-01-01T00:00:00-02:00,3.08
2013-02-01,2013,1,2,VALOR12_TBOND3012,2013-02-01T00:00:00-02:00,3.17
2013-03-01,2013,1,3,VALOR12_TBOND3012,2013-03-01T00:00:00-03:00,3.16
2013-04-01,2013,1,4,VALOR12_TBOND3012,2013-04-01T00:00:00-03:00,2.93
2013-05-01,2013,1,5,VALOR12_TBOND3012,2013-05-01T00:00:00-03:00,3.11
2013-06-01,2013,1,6,VALOR12_TBOND3012,2013-06-01T00:00:00-03:00,3.4
2013-07-01,2013,1,7,VALOR12_TBOND3012,2013-07-01T00:00:00-03:00,3.61
2013-08-01,2013,1,8,VALOR12_TBOND3012,2013-08-01T00:00:00-03:00,3.76
2013-09-01,2013,1,9,VALOR12_TBOND3012,2013-09-01T00:00:00-03:00,3.79
2013-10-01,2013,1,10,VALOR12_TBOND3012,2013-10-01T00:00:00-03:00,3.68
2013-11-01,2013,1,11,VALOR12_TBOND3012,2013-11-01T00:00:00-02:00,3.8
2013-12-01,2013,1,12,VALOR12_TBOND3012,2013-12-01T00:00:00-02:00,3.89
2014-01-01,2014,1,1,VALOR12_TBOND3012,2014-01-01T00:00:00-02:00,3.77
2014-02-01,2014,1,2,VALOR12_TBOND3012,2014-02-01T00:00:00-02:00,3.66
2014-03-01,2014,1,3,VALOR12_TBOND3012,2014-03-01T00:00:00-03:00,3.62
2014-04-01,2014,1,4,VALOR12_TBOND3012,2014-04-01T00:00:00-03:00,3.52
2014-05-01,2014,1,5,VALOR12_TBOND3012,2014-05-01T00:00:00-03:00,3.39
2014-06-01,2014,1,6,VALOR12_TBOND3012,2014-06-01T00:00:00-03:00,3.42
2014-07-01,2014,1,7,VALOR12_TBOND3012,2014-07-01T00:00:00-03:00,3.33
2014-08-01,2014,1,8,VALOR12_TBOND3012,2014-08-01T00:00:00-03:00,3.2
2014-09-01,2014,1,9,VALOR12_TBOND3012,2014-09-01T00:00:00-03:00,3.26
2014-10-01,2014,1,10,VALOR12_TBOND3012,2014-10-01T00:00:00-03:00,3.04
2014-11-01,2014,1,11,VALOR12_TBOND3012,2014-11-01T00:00:00-02:00,3.04
2014-12-01,2014,1,12,VALOR12_TBOND3012,2014-12-01T00:00:00-02:00,2.83
2015-01-01,2015,1,1,VALOR12_TBOND3012,2015-01-01T00:00:00-02:00,2.46
2015-02-01,2015,1,2,VALOR12_TBOND3012,2015-02-01T00:00:00-02:00,2.57
2015-03-01,2015,1,3,VALOR12_TBOND3012,2015-03-01T00:00:00-03:00,2.63
2015-04-01,2015,1,4,VALOR12_TBOND3012,2015-04-01T00:00:00-03:00,2.59
2015-05-01,2015,1,5,VALOR12_TBOND3012,2015-05-01T00:00:00-03:00,2.96
2015-06-01,2015,1,6,VALOR12_TBOND3012,2015-06-01T00:00:00-03:00,3.11
2015-07-01,2015,1,7,VALOR12_TBOND3012,2015-07-01T00:00:00-03:00,3.07
2015-08-01,2015,1,8,VALOR12_TBOND3012,2015-08-01T00:00:00-03:00,2.86
2015-09-01,2015,1,9,VALOR12_TBOND3012,2015-09-01T00:00:00-03:00,2.95
2015-10-01,2015,1,10,VALOR12_TBOND3012,2015-10-01T00:00:00-03:00,2.89
2015-11-01,2015,1,11,VALOR12_TBOND3012,2015-11-01T00:00:00-02:00,3.03
2015-12-01,2015,1,12,VALOR12_TBOND3012,2015-12-01T00:00:00-02:00,2.97
2016-01-01,2016,1,1,VALOR12_TBOND3012,2016-01-01T00:00:00-02:00,2.86
2016-01-01,2016,1,1,VALOR12_TBOND3012,2016-01-01T00:00:00-02:00,2.86
2016-02-01,2016,1,2,VALOR12_TBOND3012,2016-02-01T00:00:00-02:00,2.62
2016-02-01,2016,1,2,VALOR12_TBOND3012,2016-02-01T00:00:00-02:00,2.62
2016-03-01,2016,1,3,VALOR12_TBOND3012,2016-03-01T00:00:00-03:00,2.68
2016-04-01,2016,1,4,VALOR12_TBOND3012,2016-04-01T00:00:00-03:00,2.62
2016-05-01,2016,1,5,VALOR12_TBOND3012,2016-05-01T00:00:00-03:00,2.63
2016-06-01,2016,1,6,VALOR12_TBOND3012,2016-06-01T00:00:00-03:00,2.45
2016-07-01,2016,1,7,VALOR12_TBOND3012,2016-07-01T00:00:00-03:00,2.23
2016-08-01,2016,1,8,VALOR12_TBOND3012,2016-08-01T00:00:00-03:00,2.26
2016-09-01,2016,1,9,VALOR12_TBOND3012,2016-09-01T00:00:00-03:00,2.35047619047619
2016-10-01,2016,1,10,VALOR12_TBOND3012,2016-10-01T00:00:00-03:00,2.5005
2016-11-01,2016,1,11,VALOR12_TBOND3012,2016-11-01T00:00:00-02:00,2.862
2016-12-01,2016,1,12,VALOR12_TBOND3012,2016-12-01T00:00:00-02:00,3.11333333333333
2017-01-01,2017,1,1,VALOR12_TBOND3012,2017-01-01T00:00:00-02:00,3.019
2017-02-01,2017,1,2,VALOR12_TBOND3012,2017-02-01T00:00:00-02:00,3.03
2017-03-01,2017,1,3,VALOR12_TBOND3012,2017-03-01T00:00:00-03:00,3.08
2017-04-01,2017,1,4,VALOR12_TBOND3012,2017-04-01T00:00:00-03:00,2.94157894736842
2017-05-01,2017,1,5,VALOR12_TBOND3012,2017-05-01T00:00:00-03:00,2.95909090909091
2017-06-01,2017,1,6,VALOR12_TBOND3012,2017-06-01T00:00:00-03:00,2.79636363636364
2017-07-01,2017,1,7,VALOR12_TBOND3012,2017-07-01T00:00:00-03:00,2.884
2017-08-01,2017,1,8,VALOR12_TBOND3012,2017-08-01T00:00:00-03:00,2.79521739130435
2017-09-01,2017,1,9,VALOR12_TBOND3012,2017-09-01T00:00:00-03:00,2.7765
2017-10-01,2017,1,10,VALOR12_TBOND3012,2017-10-01T00:00:00-03:00,2.87809523809524
2017-11-01,2017,1,11,VALOR12_TBOND3012,2017-11-01T00:00:00-02:00,2.80190476190476
2017-12-01,2017,1,12,VALOR12_TBOND3012,2017-12-01T00:00:00-02:00,2.768
2018-01-01,2018,1,1,VALOR12_TBOND3012,2018-01-01T00:00:00-02:00,2.87761904761905
2018-02-01,2018,1,2,VALOR12_TBOND3012,2018-02-01T00:00:00-02:00,3.13105263157895
2018-03-01,2018,1,3,VALOR12_TBOND3012,2018-03-01T00:00:00-03:00,3.09142857142857
2018-04-01,2018,1,4,VALOR12_TBOND3012,2018-04-01T00:00:00-03:00,3.07190476190476
2018-05-01,2018,1,5,VALOR12_TBOND3012,2018-05-01T00:00:00-03:00,3.13181818181818
2018-06-01,2018,1,6,VALOR12_TBOND3012,2018-06-01T00:00:00-03:00,3.05
2018-07-01,2018,1,7,VALOR12_TBOND3012,2018-07-01T00:00:00-03:00,3.00666666666667
2018-08-01,2018,1,8,VALOR12_TBOND3012,2018-08-01T00:00:00-03:00,3.04173913043478
2018-09-01,2018,1,9,VALOR12_TBOND3012,2018-09-01T00:00:00-03:00,3.15105263157895
2018-10-01,2018,1,10,VALOR12_TBOND3012,2018-10-01T00:00:00-03:00,3.33954545454546
2018-11-01,2018,1,11,VALOR12_TBOND3012,2018-11-01T00:00:00-03:00,3.361
2018-12-01,2018,1,12,VALOR12_TBOND3012,2018-12-01T00:00:00-02:00,3.09578947368421
2019-01-01,2019,1,1,VALOR12_TBOND3012,2019-01-01T00:00:00-02:00,3.0352380952381
2019-02-01,2019,1,2,VALOR12_TBOND3012,2019-02-01T00:00:00-02:00,3.02368421052632
2019-03-01,2019,1,3,VALOR12_TBOND3012,2019-03-01T00:00:00-03:00,2.97761904761905
2019-04-01,2019,1,4,VALOR12_TBOND3012,2019-04-01T00:00:00-03:00,2.94047619047619
2019-05-01,2019,1,5,VALOR12_TBOND3012,2019-05-01T00:00:00-03:00,2.81772727272727
2019-06-01,2019,1,6,VALOR12_TBOND3012,2019-06-01T00:00:00-03:00,2.5745
2019-07-01,2019,1,7,VALOR12_TBOND3012,2019-07-01T00:00:00-03:00,2.57272727272727
2019-08-01,2019,1,8,VALOR12_TBOND3012,2019-08-01T00:00:00-03:00,2.11909090909091
2019-09-01,2019,1,9,VALOR12_TBOND3012,2019-09-01T00:00:00-03:00,2.158
2019-10-01,2019,1,10,VALOR12_TBOND3012,2019-10-01T00:00:00-03:00,2.19045454545454
2019-11-01,2019,1,11,VALOR12_TBOND3012,2019-11-01T00:00:00-03:00,2.28052631578947
2019-12-01,2019,1,12,VALOR12_TBOND3012,2019-12-01T00:00:00-03:00,2.29761904761905
2020-01-01,2020,1,1,VALOR12_TBOND3012,2020-01-01T00:00:00-03:00,2.21619047619048
2020-02-01,2020,1,2,VALOR12_TBOND3012,2020-02-01T00:00:00-03:00,1.97052631578947
2020-03-01,2020,1,3,VALOR12_TBOND3012,2020-03-01T00:00:00-03:00,1.455
2020-04-01,2020,1,4,VALOR12_TBOND3012,2020-04-01T00:00:00-03:00,1.2652380952381
2020-05-01,2020,1,5,VALOR12_TBOND3012,2020-05-01T00:00:00-03:00,1.378
2020-06-01,2020,1,6,VALOR12_TBOND3012,2020-06-01T00:00:00-03:00,1.49363636363636
2020-07-01,2020,1,7,VALOR12_TBOND3012,2020-07-01T00:00:00-03:00,1.31045454545455
2020-08-01,2020,1,8,VALOR12_TBOND3012,2020-08-01T00:00:00-03:00,1.35809523809524
2020-09-01,2020,1,9,VALOR12_TBOND3012,2020-09-01T00:00:00-03:00,1.42285714285714
2020-10-01,2020,1,10,VALOR12_TBOND3012,2020-10-01T00:00:00-03:00,1.56857142857143
2020-11-01,2020,1,11,VALOR12_TBOND3012,2020-11-01T00:00:00-03:00,1.61526315789474
2020-12-01,2020,1,12,VALOR12_TBOND3012,2020-12-01T00:00:00-03:00,1.67
2021-01-01,2021,1,1,VALOR12_TBOND3012,2021-01-01T00:00:00-03:00,1.82473684210526
2021-02-01,2021,1,2,VALOR12_TBOND3012,2021-02-01T00:00:00-03:00,2.04
