DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (-)
1954-03-01,1954,1,3,BLS12_IPAEUA12,1954-03-01T00:00:00-03:00,30.4
1954-04-01,1954,1,4,BLS12_IPAEUA12,1954-04-01T00:00:00-03:00,30.6
1954-04-01,1954,1,4,BLS12_IPAEUA12,1954-04-01T00:00:00-03:00,30.6
1954-05-01,1954,1,5,BLS12_IPAEUA12,1954-05-01T00:00:00-03:00,30.6
1954-05-01,1954,1,5,BLS12_IPAEUA12,1954-05-01T00:00:00-03:00,30.6
1954-06-01,1954,1,6,BLS12_IPAEUA12,1954-06-01T00:00:00-03:00,30.4
1954-06-01,1954,1,6,BLS12_IPAEUA12,1954-06-01T00:00:00-03:00,30.4
1954-07-01,1954,1,7,BLS12_IPAEUA12,1954-07-01T00:00:00-03:00,30.5
1954-07-01,1954,1,7,BLS12_IPAEUA12,1954-07-01T00:00:00-03:00,30.5
1954-08-01,1954,1,8,BLS12_IPAEUA12,1954-08-01T00:00:00-03:00,30.4
1954-08-01,1954,1,8,BLS12_IPAEUA12,1954-08-01T00:00:00-03:00,30.4
1954-09-01,1954,1,9,BLS12_IPAEUA12,1954-09-01T00:00:00-03:00,30.3
1954-09-01,1954,1,9,BLS12_IPAEUA12,1954-09-01T00:00:00-03:00,30.3
1954-10-01,1954,1,10,BLS12_IPAEUA12,1954-10-01T00:00:00-03:00,30.2
1954-10-01,1954,1,10,BLS12_IPAEUA12,1954-10-01T00:00:00-03:00,30.2
1954-11-01,1954,1,11,BLS12_IPAEUA12,1954-11-01T00:00:00-03:00,30.3
1954-11-01,1954,1,11,BLS12_IPAEUA12,1954-11-01T00:00:00-03:00,30.3
1954-12-01,1954,1,12,BLS12_IPAEUA12,1954-12-01T00:00:00-02:00,30.3
1954-12-01,1954,1,12,BLS12_IPAEUA12,1954-12-01T00:00:00-02:00,30.3
1955-01-01,1955,1,1,BLS12_IPAEUA12,1955-01-01T00:00:00-02:00,30.4
1955-01-01,1955,1,1,BLS12_IPAEUA12,1955-01-01T00:00:00-02:00,30.4
1955-02-01,1955,1,2,BLS12_IPAEUA12,1955-02-01T00:00:00-02:00,30.5
1955-02-01,1955,1,2,BLS12_IPAEUA12,1955-02-01T00:00:00-02:00,30.5
1955-03-01,1955,1,3,BLS12_IPAEUA12,1955-03-01T00:00:00-03:00,30.3
1955-03-01,1955,1,3,BLS12_IPAEUA12,1955-03-01T00:00:00-03:00,30.3
1955-04-01,1955,1,4,BLS12_IPAEUA12,1955-04-01T00:00:00-03:00,30.4
1955-04-01,1955,1,4,BLS12_IPAEUA12,1955-04-01T00:00:00-03:00,30.4
1955-05-01,1955,1,5,BLS12_IPAEUA12,1955-05-01T00:00:00-03:00,30.4
