DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
1963-05-01,1963,1,5,VALOR12_TNOTES1012,1963-05-01T00:00:00-03:00,3.93
1963-06-01,1963,1,6,VALOR12_TNOTES1012,1963-06-01T00:00:00-03:00,3.99
1963-07-01,1963,1,7,VALOR12_TNOTES1012,1963-07-01T00:00:00-03:00,4.02
1963-08-01,1963,1,8,VALOR12_TNOTES1012,1963-08-01T00:00:00-03:00,4.0
1963-09-01,1963,1,9,VALOR12_TNOTES1012,1963-09-01T00:00:00-03:00,4.08
1963-10-01,1963,1,10,VALOR12_TNOTES1012,1963-10-01T00:00:00-03:00,4.11
1963-11-01,1963,1,11,VALOR12_TNOTES1012,1963-11-01T00:00:00-03:00,4.12
1963-12-01,1963,1,12,VALOR12_TNOTES1012,1963-12-01T00:00:00-02:00,4.13
1964-01-01,1964,1,1,VALOR12_TNOTES1012,1964-01-01T00:00:00-02:00,4.17
1964-02-01,1964,1,2,VALOR12_TNOTES1012,1964-02-01T00:00:00-02:00,4.22
1964-03-01,1964,1,3,VALOR12_TNOTES1012,1964-03-01T00:00:00-03:00,4.22
1964-04-01,1964,1,4,VALOR12_TNOTES1012,1964-04-01T00:00:00-03:00,4.23
1964-05-01,1964,1,5,VALOR12_TNOTES1012,1964-05-01T00:00:00-03:00,4.2
1964-06-01,1964,1,6,VALOR12_TNOTES1012,1964-06-01T00:00:00-03:00,4.17
1964-07-01,1964,1,7,VALOR12_TNOTES1012,1964-07-01T00:00:00-03:00,4.19
1964-08-01,1964,1,8,VALOR12_TNOTES1012,1964-08-01T00:00:00-03:00,4.19
1964-09-01,1964,1,9,VALOR12_TNOTES1012,1964-09-01T00:00:00-03:00,4.2
1964-10-01,1964,1,10,VALOR12_TNOTES1012,1964-10-01T00:00:00-03:00,4.19
1964-11-01,1964,1,11,VALOR12_TNOTES1012,1964-11-01T00:00:00-03:00,4.15
1964-12-01,1964,1,12,VALOR12_TNOTES1012,1964-12-01T00:00:00-02:00,4.18
1965-01-01,1965,1,1,VALOR12_TNOTES1012,1965-01-01T00:00:00-02:00,4.19
1965-02-01,1965,1,2,VALOR12_TNOTES1012,1965-02-01T00:00:00-02:00,4.21
1965-03-01,1965,1,3,VALOR12_TNOTES1012,1965-03-01T00:00:00-03:00,4.21
1965-04-01,1965,1,4,VALOR12_TNOTES1012,1965-04-01T00:00:00-03:00,4.2
1965-05-01,1965,1,5,VALOR12_TNOTES1012,1965-05-01T00:00:00-03:00,4.21
1965-06-01,1965,1,6,VALOR12_TNOTES1012,1965-06-01T00:00:00-03:00,4.21
1965-07-01,1965,1,7,VALOR12_TNOTES1012,1965-07-01T00:00:00-03:00,4.2
1965-08-01,1965,1,8,VALOR12_TNOTES1012,1965-08-01T00:00:00-03:00,4.25
1965-09-01,1965,1,9,VALOR12_TNOTES1012,1965-09-01T00:00:00-03:00,4.29
1965-10-01,1965,1,10,VALOR12_TNOTES1012,1965-10-01T00:00:00-03:00,4.35
1965-11-01,1965,1,11,VALOR12_TNOTES1012,1965-11-01T00:00:00-03:00,4.45
1965-12-01,1965,1,12,VALOR12_TNOTES1012,1965-12-01T00:00:00-02:00,4.62
1966-01-01,1966,1,1,VALOR12_TNOTES1012,1966-01-01T00:00:00-02:00,4.61
1966-02-01,1966,1,2,VALOR12_TNOTES1012,1966-02-01T00:00:00-02:00,4.87
1966-03-01,1966,1,3,VALOR12_TNOTES1012,1966-03-01T00:00:00-03:00,4.87
1966-04-01,1966,1,4,VALOR12_TNOTES1012,1966-04-01T00:00:00-03:00,4.75
1966-05-01,1966,1,5,VALOR12_TNOTES1012,1966-05-01T00:00:00-03:00,4.78
1966-06-01,1966,1,6,VALOR12_TNOTES1012,1966-06-01T00:00:00-03:00,4.81
1966-07-01,1966,1,7,VALOR12_TNOTES1012,1966-07-01T00:00:00-03:00,5.02
1966-08-01,1966,1,8,VALOR12_TNOTES1012,1966-08-01T00:00:00-03:00,5.22
1966-09-01,1966,1,9,VALOR12_TNOTES1012,1966-09-01T00:00:00-03:00,5.18
1966-10-01,1966,1,10,VALOR12_TNOTES1012,1966-10-01T00:00:00-03:00,5.01
1966-11-01,1966,1,11,VALOR12_TNOTES1012,1966-11-01T00:00:00-03:00,5.16
1966-12-01,1966,1,12,VALOR12_TNOTES1012,1966-12-01T00:00:00-02:00,4.84
1967-01-01,1967,1,1,VALOR12_TNOTES1012,1967-01-01T00:00:00-02:00,4.58
1967-02-01,1967,1,2,VALOR12_TNOTES1012,1967-02-01T00:00:00-02:00,4.54
1967-03-01,1967,1,3,VALOR12_TNOTES1012,1967-03-01T00:00:00-03:00,4.54
1967-04-01,1967,1,4,VALOR12_TNOTES1012,1967-04-01T00:00:00-03:00,4.59
1967-05-01,1967,1,5,VALOR12_TNOTES1012,1967-05-01T00:00:00-03:00,4.85
1967-06-01,1967,1,6,VALOR12_TNOTES1012,1967-06-01T00:00:00-03:00,5.02
1967-07-01,1967,1,7,VALOR12_TNOTES1012,1967-07-01T00:00:00-03:00,5.16
1967-08-01,1967,1,8,VALOR12_TNOTES1012,1967-08-01T00:00:00-03:00,5.28
1967-09-01,1967,1,9,VALOR12_TNOTES1012,1967-09-01T00:00:00-03:00,5.3
1967-10-01,1967,1,10,VALOR12_TNOTES1012,1967-10-01T00:00:00-03:00,5.48
1967-11-01,1967,1,11,VALOR12_TNOTES1012,1967-11-01T00:00:00-03:00,5.75
1967-12-01,1967,1,12,VALOR12_TNOTES1012,1967-12-01T00:00:00-02:00,5.7
1968-01-01,1968,1,1,VALOR12_TNOTES1012,1968-01-01T00:00:00-02:00,5.53
1968-02-01,1968,1,2,VALOR12_TNOTES1012,1968-02-01T00:00:00-02:00,5.74
1968-03-01,1968,1,3,VALOR12_TNOTES1012,1968-03-01T00:00:00-03:00,5.74
1968-04-01,1968,1,4,VALOR12_TNOTES1012,1968-04-01T00:00:00-03:00,5.64
1968-05-01,1968,1,5,VALOR12_TNOTES1012,1968-05-01T00:00:00-03:00,5.87
1968-06-01,1968,1,6,VALOR12_TNOTES1012,1968-06-01T00:00:00-03:00,5.72
1968-07-01,1968,1,7,VALOR12_TNOTES1012,1968-07-01T00:00:00-03:00,5.5
1968-08-01,1968,1,8,VALOR12_TNOTES1012,1968-08-01T00:00:00-03:00,5.42
1968-09-01,1968,1,9,VALOR12_TNOTES1012,1968-09-01T00:00:00-03:00,5.46
1968-10-01,1968,1,10,VALOR12_TNOTES1012,1968-10-01T00:00:00-03:00,5.58
1968-11-01,1968,1,11,VALOR12_TNOTES1012,1968-11-01T00:00:00-03:00,5.7
1968-12-01,1968,1,12,VALOR12_TNOTES1012,1968-12-01T00:00:00-02:00,6.03
1969-01-01,1969,1,1,VALOR12_TNOTES1012,1969-01-01T00:00:00-02:00,6.04
1969-02-01,1969,1,2,VALOR12_TNOTES1012,1969-02-01T00:00:00-02:00,6.19
1969-03-01,1969,1,3,VALOR12_TNOTES1012,1969-03-01T00:00:00-03:00,6.3
1969-04-01,1969,1,4,VALOR12_TNOTES1012,1969-04-01T00:00:00-03:00,6.17
1969-05-01,1969,1,5,VALOR12_TNOTES1012,1969-05-01T00:00:00-03:00,6.32
1969-06-01,1969,1,6,VALOR12_TNOTES1012,1969-06-01T00:00:00-03:00,6.57
1969-07-01,1969,1,7,VALOR12_TNOTES1012,1969-07-01T00:00:00-03:00,6.72
1969-08-01,1969,1,8,VALOR12_TNOTES1012,1969-08-01T00:00:00-03:00,6.69
1969-09-01,1969,1,9,VALOR12_TNOTES1012,1969-09-01T00:00:00-03:00,7.16
1969-10-01,1969,1,10,VALOR12_TNOTES1012,1969-10-01T00:00:00-03:00,7.1
1969-11-01,1969,1,11,VALOR12_TNOTES1012,1969-11-01T00:00:00-03:00,7.14
1969-12-01,1969,1,12,VALOR12_TNOTES1012,1969-12-01T00:00:00-02:00,7.65
1970-01-01,1970,1,1,VALOR12_TNOTES1012,1970-01-01T00:00:00-02:00,7.79
1970-02-01,1970,1,2,VALOR12_TNOTES1012,1970-02-01T00:00:00-02:00,7.24
1970-03-01,1970,1,3,VALOR12_TNOTES1012,1970-03-01T00:00:00-03:00,7.07
1970-04-01,1970,1,4,VALOR12_TNOTES1012,1970-04-01T00:00:00-03:00,7.39
1970-05-01,1970,1,5,VALOR12_TNOTES1012,1970-05-01T00:00:00-03:00,7.91
1970-06-01,1970,1,6,VALOR12_TNOTES1012,1970-06-01T00:00:00-03:00,7.84
1970-07-01,1970,1,7,VALOR12_TNOTES1012,1970-07-01T00:00:00-03:00,7.46
1970-08-01,1970,1,8,VALOR12_TNOTES1012,1970-08-01T00:00:00-03:00,7.53
1970-09-01,1970,1,9,VALOR12_TNOTES1012,1970-09-01T00:00:00-03:00,7.39
1970-10-01,1970,1,10,VALOR12_TNOTES1012,1970-10-01T00:00:00-03:00,7.33
1970-11-01,1970,1,11,VALOR12_TNOTES1012,1970-11-01T00:00:00-03:00,6.84
1970-12-01,1970,1,12,VALOR12_TNOTES1012,1970-12-01T00:00:00-02:00,6.39
1971-01-01,1971,1,1,VALOR12_TNOTES1012,1971-01-01T00:00:00-02:00,6.24
